,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,1117534002041347200,-80.50691037311783,55.83016589690952,74.9875411033293,-22.987703379349316,-21.1595950644959,-3.145265404881175,217,NOT FOUND IN DB
1,856322199996505344,-49.09557548828741,31.641039934072733,86.04955112759798,-22.542844443203315,-19.39175759590741,-4.229740820175138,217,NOT FOUND IN DB
2,851551831360641408,-72.5529007280729,24.244025023752823,91.3464409857029,-24.69850672253001,-20.589474731212164,-3.190470265145465,217,NOT FOUND IN DB
3,693898047374606848,-77.58551898353512,-30.94158357381019,78.83152985767528,-24.08980503249798,-21.17879195285853,-4.4818940212266325,217,NOT FOUND IN DB
4,719778145910978944,-94.31618897688388,-6.276212591834538,78.57553587763505,-25.08943284554665,-22.498130931190268,-3.0143924745985977,217,NOT FOUND IN DB
5,1049491274711563648,-85.97026228009611,41.01739822940583,100.28355598479,-23.62364060333709,-20.09072412144044,-3.116995408222261,217,NOT FOUND IN DB
6,862361817367416192,-61.48688719483772,52.42426741637642,100.67429359447928,-22.50642652402536,-20.08314283280557,-2.130022332886392,217,NOT FOUND IN DB
7,1017853411738183040,-100.31858665628516,17.842691088992442,103.23672398097406,-23.842060854042455,-21.59151655911603,-2.770579300858001,217,NOT FOUND IN DB
8,783206944502101504,-60.01345574349761,17.338287329237826,117.05801204463434,-23.65690072076552,-20.040254550044835,-1.789934838349588,217,NOT FOUND IN DB
9,639148587423211264,-88.88532770365666,-42.73333050772553,94.19450383593669,-21.79588732581096,-20.86077969256824,-1.789245950420944,217,NOT FOUND IN DB
10,720066114878055680,-112.3852889015573,-6.036619946460222,97.9919863010326,-24.06614831490116,-22.712699982491294,-1.514827489108671,217,NOT FOUND IN DB
11,913409840142913280,-118.02852501618352,0.1623870713195642,89.42065082099018,-24.64222587848481,-21.565045630074582,-5.547533892124588,217,NOT FOUND IN DB
12,712614896375323520,-99.26107792049196,-18.86410895325392,89.60844027863114,-23.14624793901198,-23.518327760022785,-2.9164181190251464,217,NOT FOUND IN DB
13,689126373066989312,-109.614670499267,-47.23823030349797,83.25961144878005,-24.081758673322348,-22.511949655948563,-5.1272929787018136,217,FIELD
14,685209805274547840,-116.68732063373103,-57.0710617019815,103.29046242427545,-22.791591921698835,-19.884855248125163,-4.171094391289941,217,FIELD
15,686640239838719488,-124.45131595387006,-52.251526548796974,104.2005430798664,-24.070058181396025,-20.37897513669473,-2.8028678262212336,217,FIELD
16,636640292163211776,-123.86332254883222,-65.15925408288714,109.471635121093,-23.57716371976745,-21.17478435295288,-5.690106611227698,217,NOT FOUND IN DB
17,607776836327550336,-111.027217655896,-73.22938666900023,99.7259605681349,-24.24517722244587,-20.6285065508649,-2.812069658052104,217,NOT FOUND IN DB
18,917794104103040896,-129.75231226530673,10.154272906477292,97.18310322454458,-22.33621953883851,-23.488501571213494,-3.3833675029135213,217,NOT FOUND IN DB
19,904651572896598784,-158.09251448156985,-13.008310347798515,102.16178633711108,-22.43516766164168,-24.26811975923076,-3.599976458463215,217,NOT FOUND IN DB
20,876668490869958656,-143.95896076144496,-31.94082617023775,83.53915550842876,-25.018143826998795,-21.69482838975853,-5.337885869220587,217,NOT FOUND IN DB
21,662105977896217088,-141.29081964073882,-71.1301654403251,84.74379752759417,-24.51771461719674,-22.416913659488216,-4.426189993538184,217,NOT FOUND IN DB
22,710124055862102144,-130.5934985932518,-24.41702286492477,100.09788762029872,-22.727243129617374,-23.03916232410985,-2.632698848395937,217,NOT FOUND IN DB
23,711639423404315264,-113.70430902773651,-29.616706304308867,96.56693860969985,-24.08243002780744,-21.5377401369917,-3.036922675634153,217,NOT FOUND IN DB
24,710290906753005952,-130.57452479577887,-23.187725503355097,96.1259336718778,-23.84934143232258,-23.36655669724886,-2.384312408294893,217,NOT FOUND IN DB
25,706324796512277248,-136.61432479679226,-33.064297066604595,99.57756118896476,-23.16353011515677,-22.11622460815185,-4.491988138216379,217,NOT FOUND IN DB
26,683040919806533760,-138.6990118072786,-40.3665411519525,88.37656517371029,-22.97671867256841,-24.573602591390262,-4.192525033535492,217,NOT FOUND IN DB
27,690127066088589952,-115.19053551734817,-43.05139163927037,92.5910750624487,-24.58320513334173,-20.76813315348512,-2.781314546025146,217,NOT FOUND IN DB
28,691687238728587648,-113.62596340139328,-40.57190650235776,93.45785745197604,-23.85612543278581,-20.91410846125688,-3.5706298046279352,217,NOT FOUND IN DB
29,689348543137691008,-132.0018060314775,-54.99312392662638,100.08333231063573,-25.60703259634207,-20.735545566987938,-3.2989956688055107,217,NOT FOUND IN DB
