,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,5272053359204648576,39.30884708183005,-174.14810299505655,-46.95751935298728,-34.28507375787378,-17.305625562960465,-1.5558294756511373,190,NOT FOUND IN DB
1,5218318748486192640,56.94333547761229,-160.48180107501486,-45.1128186258908,-35.35118902657749,-17.401947256672273,-0.7561304403857143,190,NOT FOUND IN DB
2,5235738998423300352,76.19687101039275,-151.94452820733596,-18.67709874455672,-34.30359822754333,-16.794664117184738,-0.0511653736358006,190,NOT FOUND IN DB
3,5250393770416958976,38.022115913332655,-173.08806709214056,-28.90692794000642,-37.51173154200767,-14.41498671701203,-1.835703269522643,190,CMUSC
4,5246567396929685760,50.62326512110953,-176.02728093521768,-23.78409676353893,-34.10677020090898,-17.05498802041264,0.1359177640010394,190,CMUSC
5,5246348632780241152,54.439396207106974,-181.78691706817952,-25.21401077113944,-35.25960885833099,-16.469093602344405,-0.7434216413382408,190,THEIA452
6,5252449341784132864,50.28483346858212,-172.36612123067357,-19.76920007855941,-34.808232441907606,-15.77613568364335,-0.0514449891505286,190,SUMA
7,5252381034625951360,51.82311204446729,-172.48991921745906,-20.254993490416062,-33.82687301840106,-17.083773677869726,-0.6604368868380845,190,THEIA620
8,5855904169696059264,89.39170045695985,-161.9999352811372,-24.44571677016433,-34.42701307674331,-16.589818111029096,-0.6414267449381779,190,GRSCO
9,5842060115700518656,90.43382868028814,-142.39745161877755,-28.27502078963285,-33.81616839321647,-16.809696106578595,0.1388075700972045,190,NOT FOUND IN DB
