,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,6648536707661951616,83.7907091633413,-37.92493302705537,-27.67183766761256,-60.82579047960526,-18.93923242126654,-2.349099863267398,40,NOT FOUND IN DB
1,6561228990422920832,57.96232548155784,-10.71980751582335,-75.29968944441835,-62.1973698221218,-16.09293960276699,-2.9914337461212126,40,NOT FOUND IN DB
2,6412409713645446912,51.43152704520564,-21.929447949452797,-58.892073967131736,-60.6670012527091,-18.97650865601332,-3.9491467918908274,40,NOT FOUND IN DB
3,6370440805057649024,45.44908744273975,-41.35435918540944,-45.17742481992357,-61.55508719319143,-19.569074048171284,-4.071413340199507,40,NOT FOUND IN DB
4,6496210809126363648,25.76734931469892,-19.14904119688039,-51.57919828917728,-59.14705946877158,-15.718890836400028,-7.434296184754203,40,NOT FOUND IN DB
5,4619335325118472576,23.137753297733777,-46.49879915572594,-34.85111270749437,-63.85572943877686,-20.702447683018484,-5.071517536038222,40,NOT FOUND IN DB
6,4935013050552566912,7.708949625828365,-26.13558820701652,-79.20141330024545,-63.68191612631593,-18.05518583846303,-2.376290709053288,40,NOT FOUND IN DB
7,6368594823817464320,68.07718447491092,-63.07943582072765,-61.88421190344233,-62.33427915109155,-18.947091027042976,-2.6628516168437013,40,NOT FOUND IN DB
8,5001271717186849920,10.418693979392655,-19.07485802153768,-110.0308694045974,-62.31607723324213,-18.906393792435075,-4.2978567285217375,40,NOT FOUND IN DB
9,4708077870668548096,47.43826005306919,-63.70652126202337,-100.61374768329048,-59.75834289799244,-17.812494137036495,-6.182999782911814,40,NOT FOUND IN DB
10,6491792838263087872,95.50910815752432,-59.57790788858784,-147.62156754461398,-63.61865486058748,-16.227229730775125,-7.147001802355698,40,NOT FOUND IN DB
11,4939451469756209152,2.1243296895600854,-70.00283571348088,-139.5029313432075,-63.53103002027721,-20.374951870109683,-5.331608872636988,40,NOT FOUND IN DB
12,4922377772164020992,37.49370269173489,-58.10660434302498,-148.75180220370814,-62.52395732514751,-17.589187583739484,-4.431971818673238,40,NOT FOUND IN DB
