,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,5179037454333642240,-65.681275343636,2.664112297671545,-99.26173284101286,-9.041444675943747,-4.787281934520123,-18.06780255382033,175,ABDMG
1,2488896168932236416,-57.712610320458005,5.797792150503836,-93.10980118220174,-8.521901802979212,-3.929951402332087,-17.571367686508516,175,FIELD
2,2488721720245150336,-59.00796467647257,6.884379805585319,-96.89660704720131,-8.625374487425056,-4.409322159036233,-18.16693846973841,175,THA
3,2486925844095190784,-56.32796971318315,8.280879988294526,-106.09151233893824,-9.39192716450422,-4.103415930608598,-18.50180264104285,175,PERI
4,2513568007268649728,-66.32863538310725,23.37248978089414,-98.31195180362953,-9.955301404789102,-3.9563308749673536,-18.466301358354524,175,THA
5,2496200774431287424,-57.013379639441446,8.113185142932942,-85.85522557308323,-8.739720957680657,-4.224332100365372,-19.33296595429697,175,THA
6,2493286450142650496,-53.4847282183397,13.339118626294768,-89.05937735395727,-9.409220472928238,-3.911719956870879,-19.461324462917627,175,ABDMG
7,2491594263092190464,-57.45060012255738,15.001109972081933,-103.04215837182548,-8.882681391012124,-4.309941558263014,-16.46267861836109,175,THA
8,2492898356897645184,-58.51221017158683,12.095512899423188,-98.85375827138856,-9.152567518933466,-4.138916893019035,-18.377720482269154,175,THA
9,2491305817383938816,-54.85490959618979,12.872950027214811,-99.45654856311992,-9.57592637952288,-3.902349775257841,-19.102239641963774,175,OH50
10,2462582794095456000,-49.53206732780187,9.921225785807763,-113.9478335900245,-8.814149604411776,-4.221380413675712,-16.49601047133047,175,ABDMG
11,5161117923061794688,-68.13050132450134,-11.150165498549852,-99.06937601335676,-9.729495789699694,-4.436147951990391,-17.90422421940991,175,THA
12,5164508202742806784,-76.35022335776368,-22.55334838965442,-93.94747777003764,-9.450599920957826,-4.848758339721234,-18.799743761749472,175,THA
