,Group,X,Y,Z,Z_MAD,U,U_MAD,V,V_MAD,W,W_MAD,Memberships,Number of stars
25,100,-97.3834381405603,-6.450362226733264,-99.47691532856594,30.42184904177433,-39.81795701936621,1.2444252465043355,-23.94311587454594,1.9598882296549247,7.039736128404676,1.3351930159220988,{'NOT FOUND IN DB': 11},11
26,103,-14.288705823486737,-5.073728722321956,-8.594524036196555,16.35588619411584,5.020820987758362,1.2360044014476372,-17.991317770972643,2.131967012564886,-14.884826354107991,1.891047962178082,"{'FIELD': 2, 'NOT FOUND IN DB': 21, 'TAUMGLIU9': 1}",24
27,105,1.6551651041942714,26.62281309436548,-37.02427165395132,31.564552430838663,19.112217461838014,2.25691465640844,-19.45259845948162,2.124929415172089,-6.726993207701312,1.6833668393884205,{'NOT FOUND IN DB': 13},13
28,106,44.37644182576855,15.979034494814412,-35.25989762762869,40.15395049855746,20.98620501963701,1.2886744599301134,-21.838991417554556,2.0709728696631458,-14.862243354087662,2.724820796324768,{'NOT FOUND IN DB': 30},30
29,107,19.32070474796541,22.35745292948543,26.590620165865804,15.415935756671889,7.769102162226042,1.4513447449500263,-15.409749675070003,1.53221198252021,-6.650279867846447,1.6876716176170194,"{'FIELD': 1, 'NOT FOUND IN DB': 10}",11
30,108,28.57984346735998,-46.208569725474,39.24195605823712,27.65819005241033,5.903550387069047,1.583976081745601,-2.236314220360494,1.583878713480031,-22.335559575526965,1.4387742574752578,{'NOT FOUND IN DB': 17},17
31,109,-102.00882732242374,83.038349273459,-86.31888552934933,7.0766002709929285,2.579443063070011,1.7407243329888225,1.6215797463711732,0.8134485359542306,-16.15883826464031,1.2129388114370152,"{'FIELD': 2, 'NOT FOUND IN DB': 15}",17
32,110,117.75153803536064,-2.76490310105071,-83.69670546990788,10.496441047530231,5.8560171460772805,0.8331968309973729,7.185246911055633,0.869992175073203,-15.384181365994872,1.661885912578141,{'NOT FOUND IN DB': 10},10
33,111,-24.353010513746263,35.61746936587946,-24.187541197437508,35.93968655261649,-3.1474271751091814,1.313242580240568,1.801264133804315,0.7239782090130947,5.986512918117993,1.673135512549454,{'NOT FOUND IN DB': 12},12
34,112,-26.95359660786768,99.95364534930448,78.14750695919301,30.90767286986165,13.242255691209564,1.6632268921701137,-18.616306201597464,1.611370303011036,-17.33023101386925,1.728519766601512,{'NOT FOUND IN DB': 22},22
35,113,99.3723142053702,-69.27051439983691,10.12048873572044,6.994115637748854,-0.4042265109961654,2.3219800407403777,2.235042642155848,1.7332223976861183,-12.778853475287002,2.843572452335686,{'NOT FOUND IN DB': 10},10
36,114,80.84853267149765,-21.654160172194523,-89.66749587666503,17.78376411447612,-10.448518296281708,0.9710393010315896,-20.21402896207385,0.5487546226813325,-14.346651020215008,0.8811895713869166,{'NOT FOUND IN DB': 11},11
37,115,-3.383026533100272,54.24055934203064,18.70836923269248,44.07782617613158,6.556969153093503,2.9671088661698857,-10.603823698073246,1.7455721591436042,-12.783932207566291,2.0454100925269256,{'NOT FOUND IN DB': 18},18
38,116,66.43770944214945,26.780796134947312,-93.16110284647836,7.229472257235592,-11.833031350512403,0.3999687632245281,-6.138134063636458,0.5802270827798784,5.269400330405373,0.7254150891993082,{'NOT FOUND IN DB': 11},11
39,117,13.590682696679442,-1.9161017229491075,1.9998049294669016,56.46391779336016,-23.197436987184087,1.3733414397047383,-23.21386716543874,1.2797246765512162,10.017275485328303,0.8614678430279123,{'NOT FOUND IN DB': 12},12
40,118,-1.6173011358959233,-52.52080087793232,50.49158854628698,24.264239285423404,-44.51300199835539,0.8530777998056274,-19.562677336946827,1.5827954920770486,3.808871908001248,2.660264438432323,{'NOT FOUND IN DB': 16},16
41,119,112.7512152339609,-98.79411503563882,36.83264070526944,13.490081389470165,-14.58389143114101,1.5648741263304984,-5.303437775642808,1.6596364390146876,-1.9927858759031345,1.4716882926235633,"{'CHAI': 1, 'GRSCOS17G': 1, 'NOT FOUND IN DB': 6, 'USCO': 3}",11
42,120,-75.32833342022141,47.84678797101239,-103.52597733162068,15.526526749088632,11.107068988187494,1.5253416356551857,0.1657149184327693,1.8466070606462384,-12.100232054177914,1.6005897022081426,{'NOT FOUND IN DB': 13},13
43,121,-102.85587771686154,-37.40481526610488,-57.03001234375506,14.153286318659497,1.1237483182236272,2.760293648708661,3.8267425315884367,2.6774691784747686,-11.58425313691651,1.021077843538913,{'NOT FOUND IN DB': 14},14
44,122,90.55622749567516,75.4523989569756,-5.277111077020822,33.00677320058498,-16.818907859715395,2.100643339189042,-3.152237875367945,2.447765011985647,-18.58257119439833,0.8502009771091157,"{'FIELD': 5, 'NOT FOUND IN DB': 18}",23
45,123,23.18625295427513,-130.62349418702723,61.83372726689076,24.589293781264445,3.284010024611105,1.0985205883058502,1.980141173065724,1.2100329998398047,-5.751916546473594,1.6524002033761578,"{'CUMA': 1, 'FIELD': 2, 'NOT FOUND IN DB': 8}",11
46,124,-44.93562145121379,-89.64942464554431,-121.5575373331917,8.34443555042294,-0.2764603312149878,0.6173271636549833,8.474472693985842,0.7876118118942641,-16.550422027139646,0.5267934711021602,"{'FIELD': 5, 'NOT FOUND IN DB': 12}",17
47,125,39.89785344808778,-69.88189051426251,-60.151547633666354,30.02788527087896,5.324140912532285,0.5573211410080193,10.066725951805251,0.9771340109950368,-11.875383707202047,2.9725713593912744,{'NOT FOUND IN DB': 11},11
48,126,-98.929688930774,111.44246597344448,3.107944299691652,24.688838782838637,9.009413684976332,1.1242206758179545,0.0315540665454015,2.407079547794871,-12.685323294715102,1.8300672697053355,"{'FIELD': 2, 'NOT FOUND IN DB': 9}",11
49,127,-75.21442354485771,79.33712200343153,-59.39377144649141,4.774005974780008,23.85796526785233,0.9230577832403848,-2.899084272702372,0.8421139657079652,-4.013957532258286,1.757215517843063,{'NOT FOUND IN DB': 10},10
50,128,-32.15460429732136,109.27765381396792,-66.91406306438873,20.21807105427993,22.61534425083913,0.8839238652666781,0.9488986658278398,1.013370767785347,0.5227853774980867,0.7224734610298842,{'NOT FOUND IN DB': 24},24
51,130,-103.48706359778126,-10.06909975374848,96.02764709757768,19.022302711130763,3.7579041102105135,1.3960101250191477,3.063318284613069,2.4565728567205305,-7.166221953536547,1.963167573933738,{'NOT FOUND IN DB': 10},10
52,131,6.4786849150765935,-107.74789837573576,-47.04473914836204,10.024251906807953,0.2600058619813045,1.1425521475712657,0.7028572246956095,1.0932965817972922,-2.327883666776395,1.2768347649439342,"{'CUMA': 1, 'FIELD': 7, 'NOT FOUND IN DB': 32}",40
53,132,-88.89408152629494,-96.82166487826912,38.80059974003508,29.447268792883104,5.9545264086665055,1.5249093928484996,5.144630322227264,1.176762444119437,-4.926398124566182,0.7244348390190632,{'NOT FOUND IN DB': 14},14
54,133,73.12287610410947,63.617212651389416,-45.47716024150931,20.070991894029596,20.258459785429054,2.0716400842946943,3.156042652260395,1.9946613527116543,-2.267767706380316,2.036663432505043,{'NOT FOUND IN DB': 47},47
55,134,-101.30829947909928,24.444688750453988,5.425145040070262,13.4331450780387,20.40338730886556,1.9337947185489863,-5.574859629856036,0.9571346366750008,-13.5814812664528,1.9085811708457665,"{'CERB': 2, 'FIELD': 2, 'NOT FOUND IN DB': 21, 'RSG5': 1}",26
56,135,-13.47563855330169,-75.06298708015804,-32.73024835151665,12.637958247059872,15.759391441048049,1.3586455714632328,-1.0370536210232264,1.141087445557904,-3.561829782844334,2.62775059342192,{'NOT FOUND IN DB': 13},13
57,136,-8.990191383906879,-59.7840174418543,-45.11370632067949,21.910362195163824,18.017553252867263,1.5474583736715402,-2.653496307890086,1.2354142854015473,-13.014565176894196,1.770084732606629,"{'FIELD': 3, 'LUPIII': 1, 'NOT FOUND IN DB': 67}",71
58,137,-71.66346995380566,25.527971540239182,-50.583306389350405,4.89172426218595,4.9828614321804725,1.0831770565045462,-1.7689763769993998,0.6548885079946145,-7.432637740881176,0.7313953513461274,"{'FIELD': 2, 'NOT FOUND IN DB': 11}",13
59,140,-12.30471922725152,-9.749197701421046,38.44627614099221,26.0975602353021,8.160885921270346,1.39586705056282,6.352111714421687,1.0546702428277177,-4.487405228864027,1.66381954556483,{'NOT FOUND IN DB': 22},22
60,141,-13.167438029578491,-3.0364534850059504,15.40197859616868,16.47073685447926,13.036098285017385,1.8129406188290196,3.487361160706026,1.0383494490104015,-8.823332071440365,1.3794411459274405,"{'ABDMG': 1, 'APER': 1, 'CBER': 1, 'CUMA': 1, 'FIELD': 18, 'GRSCOS17B': 1, 'GRSCOS27E': 1, 'NOT FOUND IN DB': 57, 'PLE': 1, 'PRA': 1, 'SASCC123': 1}",84
61,142,80.67996012920713,-115.98196705612588,58.110093032729885,25.269990596975365,-46.44557788500892,1.4956602619864086,-16.607389363445762,0.7027613218304859,0.3936772856990114,2.435498785386915,{'NOT FOUND IN DB': 11},11
62,143,-56.04053806739169,76.70569660633451,-52.45664680754339,20.065779837608645,-22.151648924273363,1.1009167534081707,-19.94312919379604,1.1678910840460786,-18.258189480497457,1.7278268652203377,"{'FIELD': 1, 'NOT FOUND IN DB': 13}",14
63,144,-107.33869298910317,105.88830016594082,-47.19769427989824,13.310407187020855,-41.94920896650168,0.9340229881305966,-22.978701212639457,0.9549868259819028,-9.426646658880006,1.027664518833378,{'NOT FOUND IN DB': 10},10
64,145,-101.3938392491129,83.06361511806276,66.72585782875609,23.52157311161044,-5.696585990639898,1.6828575931021148,-25.07180801975521,1.1757599015093911,-9.267408756480322,1.3404577259449597,"{'CEPFN': 4, 'FIELD': 4, 'NOT FOUND IN DB': 15, 'TAUOR4': 1, 'VCG7': 1}",25
65,146,-119.7455115844175,-45.1354090169657,44.69260075702389,25.59428447886308,-17.85451935043447,1.8189746376645763,-7.672535162927101,2.3504099578508733,-10.673667116534205,2.4108274702789205,"{'COL69': 1, 'FIELD': 3, 'NOT FOUND IN DB': 29}",33
66,147,-5.758717245028652,55.212759516324056,81.42554341753214,2.5548378910945884,-3.371376367371536,0.6592056984927647,-9.037731898055524,0.640059717188084,-1.6870726544881902,0.8201165017695098,"{'APW1': 1, 'CBER': 3, 'CCBER': 2, 'FIELD': 13, 'GRSCOS24': 2, 'GRSCOS26': 1, 'GRX': 3, 'LCC': 11, 'NOT FOUND IN DB': 3, 'PL5': 1, 'SIC2602': 1, 'SUMA': 1, 'UCL': 2}",44
67,148,-4.487792678197874,-4.900359678899174,85.16313686918274,2.5551908886255648,-2.3749349916373097,0.4988069646429573,-5.560854338308645,0.3575752506991554,-0.5099768852534141,0.6652837053147888,"{'ABDMG': 2, 'ARG': 2, 'CBER': 6, 'CCBER': 1, 'EPSC': 7, 'FIELD': 24, 'GRSCOS26': 1, 'GRSCOS27C': 1, 'GRSCOS27E': 2, 'IC2602': 1, 'LCC': 6, 'NOT FOUND IN DB': 2, 'SCBER': 3, 'TWA': 2, 'VCA': 2}",62
68,149,34.45478945292759,13.074983660270195,73.82973908699563,13.196190026781444,-10.324750989062284,1.1374148564912323,-20.50290194564104,1.1777418128232298,5.574543820399495,1.635636756272019,{'NOT FOUND IN DB': 16},16
69,150,152.11729395443223,29.61411025059829,-3.848025686294732,5.6134764152426575,-7.788651298274556,1.0457042912236745,-17.03822437255794,0.5242327272787786,-13.482897448202111,0.7753774708211113,"{'CAPER': 1, 'FIELD': 11, 'NGC6405': 7, 'NGC6475': 2, 'NOT FOUND IN DB': 6, 'SPL8': 1}",28
70,151,97.56822839966472,46.34020737788555,50.444296941281685,7.898944233846299,-15.397254361991372,2.157658307596768,-1.2323038555824526,1.2925213326695784,-2.9476185652626854,1.1707726129712714,"{'FIELD': 3, 'GUL20': 1, 'NOT FOUND IN DB': 15}",19
71,152,-85.50703589034468,-55.773195755015806,65.97665290301538,8.994210091287128,-33.3781389705207,1.8635815181397923,-14.512108214477143,1.3752919398062675,-16.307789454810365,0.4938662086505188,"{'NOT FOUND IN DB': 10, 'PRA': 1}",11
72,153,-58.383659568176654,133.34940755342748,-86.92403832561489,6.33989842470024,-12.08224201286089,1.4084119864861058,-0.8251345282671174,0.7154259210318406,-7.113552070345976,0.5177925152128766,"{'FIELD': 6, 'NOT FOUND IN DB': 16}",22
73,154,30.74985962086832,-162.94433926609847,-28.91034170125728,12.627635508529645,-35.10865089541851,1.1921309054430376,-18.493664369733963,1.5755407954180396,-7.530871554674658,0.2763598174104062,"{'CPRA': 1, 'FIELD': 3, 'GRSCOS13': 1, 'NOT FOUND IN DB': 5, 'USCO': 1}",11
74,155,70.55850937060062,33.41347084241955,29.33681490737835,8.738105979893326,-25.249768404357848,1.743654936747269,-4.2119584440666085,1.4483808931591515,-5.026339718558373,0.8997074526312713,"{'CERB': 1, 'FIELD': 7, 'NOT FOUND IN DB': 20, 'SIC2391': 1}",29
75,156,-114.609806908604,102.40060459968706,47.140084376597926,5.22473994437178,-16.769398020534737,1.2574723350274837,-5.164956979526633,0.9124241236499216,-6.607829102884948,0.9792578308204228,"{'APER': 1, 'CAPER': 2, 'CERB': 1, 'CNGC2516': 1, 'CUMA': 1, 'FIELD': 51, 'GVEL': 1, 'NOT FOUND IN DB': 10, 'TAUOR4': 1, 'VCG4S5': 1}",70
76,157,45.89623754162832,-11.03418462041802,-35.64404166473027,15.003907754915607,-20.24153222012912,1.6048529749506528,-3.5966143279848697,0.7196352694258222,-14.626033068142196,1.699755089866135,"{'CHYA': 1, 'FIELD': 2, 'NOT FOUND IN DB': 15}",18
77,158,23.35432627737445,107.74511152318068,61.66503758634724,12.305540312759634,-12.677336866898456,2.0076181777974567,-3.592916333524576,1.912234619342965,-9.494540022353831,1.190979506131384,"{'FIELD': 2, 'NOT FOUND IN DB': 7, 'TAUOR4': 3}",12
78,159,24.01278066953445,121.26349850368878,20.239763223055963,8.608957471237401,-12.999490822597782,0.8852637527699595,-8.93631902460311,1.3041545076819565,-9.518519227451536,2.44584321089944,"{'FIELD': 1, 'NOT FOUND IN DB': 12}",13
79,161,77.56043461190201,7.740016041340482,-16.04469431248234,27.34920599251489,-13.007053749950432,0.9465557262194751,-5.647970878323999,2.04180414986146,-5.155752359421167,1.814508706630709,"{'CASTAU': 1, 'FIELD': 8, 'NOT FOUND IN DB': 10}",19
80,162,23.366090753573253,-59.012532912428654,28.85012306183175,8.941725628752637,-17.661090166694116,1.123200990349912,-3.8088031794226938,1.05057433493096,-12.315315393333972,1.1106488077088637,"{'FIELD': 11, 'NOT FOUND IN DB': 2, 'OCT': 1}",14
81,163,-47.95812127662647,-160.5297991948442,-35.87582755772137,11.102754346045334,-10.408603869154396,2.0970227022909924,-8.34100402505174,1.729205927956971,-9.797708187494695,0.5487663597806217,"{'FIELD': 6, 'GRSCOS15': 1, 'GVEL': 1, 'NGC2451A': 1, 'NOT FOUND IN DB': 7, 'OPHSE': 1, 'TRU10': 1}",18
82,164,-57.6400889210707,-130.43245430218067,-64.37096823206699,15.363051513578355,-16.094598446983106,1.4995441975869843,-4.579754361615104,1.2021282493057344,-11.098987567894977,1.003023084890162,"{'ABDMG': 2, 'COL': 1, 'COL69': 1, 'CRA': 1, 'FIELD': 37, 'GVEL': 2, 'HYA': 2, 'MUTAU': 1, 'NGC2451A': 2, 'NGC2451B': 1, 'NOT FOUND IN DB': 8, 'OCT': 3, 'PL5': 1, 'PLE': 1, 'SPL5': 1, 'SPL8': 3, 'STHOR': 4, 'TAUMGLIU9': 1, 'TAUOR2': 1, 'TAUOR4': 5, 'THOR': 1, 'VCG4S5': 1}",80
83,165,-47.99987948874836,-59.64652767005708,-65.35557873644774,16.41107051620811,-7.876403325383371,1.5448902802175295,-8.902905636272338,1.4480448888853217,-10.119131492522426,1.4070101362022105,{'NOT FOUND IN DB': 14},14
84,167,-186.6182335736762,-23.17385098283216,13.503831332458692,14.673156452989309,-35.242765903503795,1.5718898783239037,-19.88007993694674,1.0480042969001635,1.361627005567012,0.5023088156676025,"{'CMUSCS2': 1, 'COL69': 5, 'FIELD': 1, 'NOT FOUND IN DB': 5, 'SIC2391': 1}",13
85,168,4.155176501177671,97.77888941459756,-55.09029263134718,12.27959533548058,-4.195132025073479,1.5817512665879687,-6.875671571925535,1.2234628349160774,-9.689080617396495,1.1802324790097385,{'NOT FOUND IN DB': 16},16
86,169,-120.30038238711728,0.174600074355475,-46.29170517431913,13.418840314210266,-12.284684482149418,1.8843053954696656,-7.417014738900408,1.1980457424947444,-9.085874917372331,1.4768960401750324,"{'ABDMG': 1, 'ASCC16': 1, 'CEPFN': 3, 'CEPFNS1': 1, 'FIELD': 23, 'FORH': 2, 'HYA': 3, 'L1495': 1, 'MUTAU': 4, 'NGC6475': 1, 'NOT FOUND IN DB': 3, 'OPHSE': 5, 'PLE': 4, 'SIC2391': 1, 'TAU': 1, 'TAUMGLIU4': 2, 'TAUOR2': 1, 'TAUOR4': 3, 'THA': 2}",62
87,170,83.05586611094957,-66.33206699747981,-50.720821486459,3.3003905034218834,-7.712052264182863,0.4466910678192773,-4.242120848576399,0.5907331454996666,-9.00173091684457,0.4122979671100032,"{'FIELD': 3, 'GRSCOS20': 1, 'NOT FOUND IN DB': 5, 'ROPH': 1}",10
88,171,151.9822300681493,-64.99363252892961,-43.4863693840718,10.532717282980297,-10.341229995246866,1.1939747309551376,-1.0252923826252671,1.0599658578101403,-10.507040774767583,1.073916231032947,"{'FIELD': 11, 'NOT FOUND IN DB': 2, 'PLE': 1, 'ROPH': 1}",15
89,172,-111.18197597530838,-20.843111811001684,-80.2550484537835,13.483390358592665,-9.30386143584228,1.7783014473546173,-4.184098113798072,0.840813097505421,-11.69152935405958,0.9904178619357776,"{'CEPFN': 1, 'CUMA': 1, 'FIELD': 11, 'NGC3228': 2, 'NOT FOUND IN DB': 17, 'OPHSE': 1, 'TAUOR4': 6}",39
90,173,34.87654386458957,40.63842770107998,-53.86704661565361,17.469339654396034,-6.539223634281489,1.8775196219252024,-3.4869930187669484,1.065147776773829,-10.00164223085646,1.524183529215224,"{'FIELD': 1, 'NGC6475': 1, 'NOT FOUND IN DB': 34}",36
91,174,-10.327588388545198,67.37591067004344,-105.12252032988184,5.678407976434448,-7.320573748801174,1.0198616711394302,-4.041181685955078,0.8203350207372507,-18.33195039812489,1.280488336253204,"{'ABDMG': 3, 'CRA': 5, 'FIELD': 9, 'GRSCOS27E': 1, 'HYA': 1, 'L1495': 1, 'L1517': 1, 'LUP': 1, 'LUPIII': 1, 'PERI': 1, 'ROPH': 4}",28
92,175,-60.02977501500301,6.510710968346192,-98.22333543998283,6.2097312808968255,-9.17617781313754,0.5017391508518969,-4.244603791586759,0.3184148287683289,-18.2085477170587,0.7020066097692249,"{'ABDMG': 3, 'FIELD': 2, 'HYA': 1, 'PERI': 1, 'THA': 6}",13
93,176,-117.91882638738964,-52.7734207827324,-92.51323599179268,2.54666275690564,-11.292550195038588,0.8258700077322395,-5.1514989995981,0.5623067693922104,-18.62360335367557,0.305045118439217,"{'COL': 1, 'FIELD': 3, 'HYA': 3, 'MUTAU': 3, 'PERI': 1, 'PLE': 1, 'TAUMGLIU4': 1}",13
94,178,-25.610469193798085,-161.81428882209997,-26.413202435530856,4.656504801625332,-26.14277902703489,1.7458063435770963,-13.893416058146984,1.7231741523515098,-13.192212298856088,0.8522595221773397,"{'BPMG': 1, 'CIC2391': 1, 'FIELD': 28, 'GVEL': 9, 'IC4756': 1, 'NOT FOUND IN DB': 11, 'PL5': 1, 'PL9': 1, 'SPLE': 1, 'TRU10': 1, 'UPK545': 1}",56
95,179,74.25425806050046,-52.51121329075851,-76.46323298794323,19.175298361566558,-18.67867285101585,2.4649431896469087,-18.059867833329463,1.2185378669124465,-8.184679916682333,1.9734919491601608,{'NOT FOUND IN DB': 14},14
96,180,-100.56044056775052,-68.07068251747367,-27.520817505410363,23.77981890422936,-34.020126581369624,1.127581412253971,-15.346856109208836,1.3304346775638298,-7.863201654179478,1.8028084956485035,"{'FIELD': 2, 'FORH': 1, 'NOT FOUND IN DB': 9}",12
97,181,-103.70727428894838,-111.4795335897704,26.99981826042214,13.404550497440196,-32.887850865883,1.6396205393733847,-17.927692643698666,1.177772337650006,-8.215181936802502,1.5743510318094047,{'NOT FOUND IN DB': 11},11
98,182,-53.851914668723104,84.30799539988318,110.37878026824472,4.278526658595241,-14.46384698656884,0.9283825257314232,-22.31425742451517,1.323903613476898,-3.351982616020841,0.6241557609623758,{'NOT FOUND IN DB': 12},12
99,184,-95.48114102526472,-82.56845929757637,52.48214264052767,4.935546659767825,-29.36092530263993,0.7286920938841263,-19.226909873230277,0.5127322738574909,2.179368012905781,1.8793787607611576,{'NOT FOUND IN DB': 11},11
100,185,35.51489187179494,-108.68496493945813,64.80994440269689,21.42588433111841,-31.592205922875053,1.461409389298531,-17.54141854721419,1.8186332317261185,-16.06331990230551,1.0086821020426748,{'NOT FOUND IN DB': 13},13
101,186,62.24007237537932,-26.07239455014718,-38.8591913813006,19.25090070630625,-24.533859148400424,2.30239396096565,-6.033585269723788,0.896886008242303,-8.710479262495452,1.513126545047116,"{'FIELD': 9, 'NOT FOUND IN DB': 25}",34
102,187,-135.05902169855213,-60.9267896415556,97.51317285902296,3.332388805832034,-42.698163339875606,1.1417420044165298,-20.37447990517049,0.8132567660154274,-9.37840756957364,0.7151759493424384,"{'ABDMG': 2, 'ARG': 1, 'BPMG': 1, 'CAR': 4, 'CARN': 2, 'COL': 1, 'CPRA': 107, 'FIELD': 49, 'IC2391': 3, 'NOT FOUND IN DB': 22, 'OCT': 2, 'OPHSE': 1, 'PRA': 27, 'SIC2391': 2, 'SIC2602': 2, 'SPL8': 3, 'SPLE': 2, 'THA': 1, 'UCL': 1}",233
103,188,-111.46966642729758,-62.32892721994324,-87.76370298465315,7.601037139741399,-14.146589415268052,0.9617025546503432,-29.07102218090091,0.3810219635549456,-4.761493970954253,0.754904704459449,{'NOT FOUND IN DB': 14},14
104,189,-161.9073452976284,53.26631716593924,87.13155621638293,1.971660210103208,-21.80678349021559,0.6383173320463043,-22.70000025077134,0.1672024097697328,-2.052944647850492,0.5210932831000191,"{'ASCC58': 1, 'CRA': 1, 'FIELD': 11, 'NGC6475': 1, 'NOT FOUND IN DB': 1, 'SPLE': 1}",16
