,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,3879692135125517952,-48.72704171172003,-48.73280463740147,70.01174124754547,-33.30562208598562,-12.875677749727968,-16.69795621129908,152,NOT FOUND IN DB
1,634521361457068288,-68.29417960420777,-40.51475596425904,76.68551757321875,-35.93257413110956,-13.9494527522489,-17.016536047814206,152,NOT FOUND IN DB
2,633681781249658240,-61.25643001146739,-38.11797535182985,71.68845726091713,-34.7620626401627,-12.731501205936546,-13.617756623223626,152,NOT FOUND IN DB
3,603917314291478656,-79.29334183831796,-61.099506449946304,66.98374214158105,-34.69924215245358,-13.841307708119762,-17.23416224272644,152,NOT FOUND IN DB
4,649103393903182464,-93.74974128213158,-60.29905479592116,50.8549193473815,-34.28557567267802,-12.859393155057422,-14.486700841077129,152,NOT FOUND IN DB
5,3090327998534883840,-82.24113626295404,-72.12770861783684,40.31847184936889,-35.211558520012254,-13.739046383846963,-16.324585268061984,152,NOT FOUND IN DB
6,605765833855881856,-81.61726973163928,-62.35711227050976,76.1173538923464,-33.160686806031805,-14.877073069175513,-16.99397501568915,152,NOT FOUND IN DB
7,580333678933071232,-78.79646507339254,-77.09446553971063,68.5119252045964,-33.442275519813435,-14.364825700651432,-16.614149051078073,152,NOT FOUND IN DB
8,676699555212240128,-118.84036039601196,-46.27731210640171,63.06634416520269,-30.7327767310301,-18.510627985794017,-17.06835805128444,152,NOT FOUND IN DB
9,676696291037096576,-117.60033327235844,-45.90612095899768,62.44542268691306,-29.31598640227817,-17.012492855406897,-16.966656135063808,152,NOT FOUND IN DB
10,658516136854011264,-110.16109560959056,-60.978336612359385,79.05928656409772,-32.311168014172566,-14.871791793283178,-16.364848515596105,152,PRA
