,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,6454719780076458240,79.21940457794597,-34.24302129376238,-66.80199237354755,-37.78782896594178,-13.896325680833918,-2.4699677066132,199,NOT FOUND IN DB
1,6390274105036512640,55.75691188591709,-53.70926475398065,-92.0630527880854,-37.46664144944318,-12.420990220822084,-2.903301372243135,199,NOT FOUND IN DB
2,6368727147466426496,69.17565131347973,-65.73415128304818,-65.76887374233047,-37.99408472548695,-13.001515338123554,-4.81564498937774,199,NOT FOUND IN DB
3,6373665638302573184,82.31324505663171,-62.694682443471,-70.83676424037596,-36.83701749049775,-11.831344136489744,-3.187264144509653,199,NOT FOUND IN DB
4,6371801828654147328,83.9841506526232,-68.76408271205388,-78.53170113153045,-38.22632395570111,-10.17809463282322,-3.241939541022876,199,NOT FOUND IN DB
5,6391120110514546432,66.01895959746501,-57.284432965197226,-90.45773141251964,-35.86213845486386,-12.513032939586092,-1.9666899016686368,199,NOT FOUND IN DB
6,6347871056858219392,72.72013945871755,-89.46567792272513,-68.9204363841455,-36.99919032997789,-12.15332944824043,-4.499096481662967,199,NOT FOUND IN DB
7,6358872357888660992,91.90469264301666,-86.08144652697095,-97.75037227609933,-36.93254664288877,-11.559181322301963,-2.9654213063232597,199,NOT FOUND IN DB
8,5808338575111247232,121.78052276570476,-98.22703160735963,-42.15063348166553,-36.0311496872107,-10.936587703809876,-3.826652243189365,199,NOT FOUND IN DB
9,6416970831476211456,130.39046712029997,-96.23111779074272,-87.07513960519766,-35.439612178610204,-11.029784109275449,-4.515939203475879,199,NOT FOUND IN DB
10,6419854266363536256,130.71913324457353,-90.60418164670315,-74.39393714984709,-36.48720830858596,-12.09297187483309,-3.2138936910729923,199,NOT FOUND IN DB
11,6431339558666636416,117.323498817575,-86.62330650959419,-62.210101553689846,-36.953737616280186,-10.323688995007249,-4.22763407578481,199,NOT FOUND IN DB
12,6420817369828026240,124.29104018276284,-83.37439169209469,-78.55794551699658,-36.62387438534161,-10.25089333683897,-3.991300191841852,199,NOT FOUND IN DB
13,6420817369828026880,124.43640104840232,-83.4595345382871,-78.6376287283984,-36.28887806804347,-11.993872678160203,-4.754091841039789,199,NOT FOUND IN DB
14,6419346734368068864,117.85695292965129,-89.31222831512157,-66.93570484143787,-37.857961050600046,-10.406835798952988,-3.914175634696392,199,NOT FOUND IN DB
15,6414719959376102656,124.41229929113032,-105.07354613596718,-75.18234792084664,-35.3412878521936,-9.08525075896532,-4.529019433653684,199,NOT FOUND IN DB
16,6367357980612994560,106.8163435665412,-90.51804671446992,-74.83191577296832,-37.08066452991021,-11.842649065289288,-4.188270521675116,199,NOT FOUND IN DB
17,6367357980612994176,106.50048958892418,-90.2447440598271,-74.61323489819368,-35.608196058214645,-12.436179077497137,-4.059407105393134,199,NOT FOUND IN DB
18,6365461971592023680,109.88660464011652,-99.79612021631569,-78.32991186138024,-37.316390009866126,-11.37053651456615,-4.15078109814768,199,NOT FOUND IN DB
19,6359379133967409792,100.7811407948453,-117.67326035836004,-74.76845159615776,-37.64932129440856,-12.222963850073072,-4.307441981615386,199,NOT FOUND IN DB
20,6345932725235085696,92.28438727979363,-119.715049380506,-75.14727678348447,-37.76415792442657,-10.934641220213898,-4.081287372227033,199,NOT FOUND IN DB
