,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,1723743175305926784,-40.55266539611878,76.6453178707558,47.01300766681928,-11.608279365482945,-3.255970876193329,-7.266042387970453,156,NOT FOUND IN DB
1,2304703610225944704,-40.16758393029789,63.80487843373363,35.94055824376812,-9.184035333608234,-4.880297439466355,-9.6911173072702,156,NOT FOUND IN DB
2,1132835901068817152,-46.30249843687052,56.9350905688816,53.72379282557926,-8.740051763645221,-4.118966017702451,-6.335913571664373,156,NOT FOUND IN DB
3,575781567652091776,-46.3799560333524,71.28322191703914,38.96469948286395,-10.81791505588694,-5.358195399215832,-7.76855772495448,156,NOT FOUND IN DB
4,1137107130082470528,-53.86627518423705,50.19645923817866,39.8976248602575,-6.00859710635728,-5.678455680889094,-8.337900140593433,156,NOT FOUND IN DB
5,2296761287983582848,-43.34898384487894,90.02337142042593,52.4442462829256,-11.59871808106361,-5.667082320272595,-8.234171420955585,156,TAUOR4
6,2230496505316439552,-37.96261216674192,101.11777158839708,24.432223377899017,-15.126024176497804,-4.205079523417005,-6.448220621848799,156,FIELD
7,1119999416348255488,-67.58899333653935,56.68972160070214,69.2277412022672,-12.037901967722766,-4.3446956666708205,-9.78844171128898,156,NOT FOUND IN DB
8,1112502976133647104,-90.34814136952532,64.32451614877797,51.44088961493057,-16.03365456238529,-4.277875573513493,-7.233084690694499,156,FIELD
9,1106924402031239168,-84.43736486820129,58.27666086487216,42.34763015168001,-12.975933128908348,-4.599753961657582,-7.1937989302735605,156,FIELD
10,535526488455957888,-66.54669323102185,92.15056240577702,21.711890921591305,-13.020826719475377,-5.339348597063463,-8.2320717727843,156,FIELD
11,561227813271533312,-69.19922367239172,89.90500056271404,31.7076793185853,-15.449488513631348,-7.080399888271917,-9.527141621252436,156,FIELD
12,1104230632900021632,-107.86255489735144,64.7133898137438,52.564998608625366,-17.943910595938977,-5.202032143523524,-5.518025771389516,156,FIELD
13,1104516467267628160,-113.79641239103066,67.573326623494,51.362388866398135,-18.2415458795048,-4.681945936137534,-5.7651256236335975,156,FIELD
14,489477395296331648,-113.7555470792088,89.60018094478815,31.40200372177582,-18.670111643683903,-6.280112898567039,-8.765756592586445,156,FIELD
15,545273487236354560,-92.02012768084772,107.07311220213852,23.60489678488551,-15.551467987472028,-5.778401710069953,-7.885049817842824,156,FIELD
16,476887849718853760,-100.40593960651748,74.02999787568099,23.45026442451456,-16.93487326211433,-4.098294548119501,-6.2843453024805855,156,NOT FOUND IN DB
17,554541614344696576,-111.93596193606108,119.74458863209502,54.74001727909654,-14.34291752416977,-7.984010637768365,-7.044799929628467,156,GVEL
18,554516222497932416,-120.5137651607426,129.28567959055826,58.016008746781424,-17.763251160354493,-4.816443257091399,-4.520151603633199,156,NOT FOUND IN DB
19,551226896024150016,-117.2120477755374,121.47115455545782,54.43643027737613,-19.249777606142025,-3.593365264785916,-4.57412990702875,156,FIELD
20,503582617652200960,-130.58362676331828,123.39022303595505,61.8783512143968,-18.60932196247343,-8.871415574004661,-8.29782904509847,156,FIELD
21,503340209697462656,-115.16641008504456,105.87144890243364,55.39326561885983,-17.33457808749929,-4.89265291142203,-7.229753763171123,156,FIELD
22,550118721445935744,-125.1836507907312,121.51794318697031,56.21010113125927,-18.683333299729,-3.7470017522157097,-5.355349730081141,156,FIELD
23,550123398666536576,-116.73859881356594,113.81391538588672,52.63992706428476,-17.288445213974303,-5.098419943270422,-6.2700775048734245,156,FIELD
24,501570408292887808,-127.23162282748902,120.73292828519668,52.32411881923999,-18.752292013823958,-4.397199961098144,-5.743886949278485,156,FIELD
25,501772370537630592,-114.23968770140657,104.33883652134044,50.666811767222605,-17.96096292668999,-4.01660621339794,-6.004245687855903,156,FIELD
26,500372318576361216,-129.54390015517973,115.0007797624572,49.1390514373157,-17.49495184855572,-5.799648546789216,-6.000695298026185,156,FIELD
27,498209029448828672,-116.22957266966938,95.60181078203838,54.238334642892006,-17.166768723376606,-4.943579642730815,-6.667843932957394,156,FIELD
28,497574027124796544,-124.93797173760908,105.91263592972184,52.158220847013865,-17.824326699891362,-4.845749050715408,-5.936786748760191,156,FIELD
29,500535905292272384,-129.5100015040022,112.80740326272544,49.314747105620576,-16.59607663219743,-6.382166757718004,-6.479698639642168,156,FIELD
30,500535389895225600,-128.66835390792806,112.061414745431,48.77738729869765,-18.39134256483741,-4.795087416701125,-5.747967033462798,156,FIELD
31,500167809413738496,-130.88050957307954,114.9848862990713,48.614331926487225,-15.691584270306445,-6.368163204694376,-7.3006822168618655,156,FIELD
32,500787620435994880,-124.7138879201793,110.664166637767,50.37327654690198,-17.692216309106204,-4.85022712677266,-6.3264518955077325,156,FIELD
33,497425623116315904,-134.72658074842153,114.11491550601164,51.37261159594041,-16.830258188458057,-6.346491383911414,-6.53087009305632,156,FIELD
34,497403667243507456,-132.9552355889969,111.18595569413996,50.05993633103672,-17.97166797225818,-5.078267411874476,-5.905211900295521,156,FIELD
35,497528874130798592,-130.25007778699694,110.02019149968324,51.78740360495192,-17.281028442936215,-5.70791018749855,-6.458153264452187,156,FIELD
36,497435523019653888,-125.10547044558832,105.86170611854229,49.00763436135359,-17.498244109522297,-4.923616738839,-5.943926079415818,156,CUMA
37,497444868868427136,-129.84432826629654,110.65643886267776,48.21411558868441,-18.364717939173158,-4.634317705927976,-6.524680517333098,156,FIELD
38,497438031280899840,-133.6885322651866,113.49193742102248,48.74999210299407,-16.711537485008478,-6.1290659174113165,-6.349698024815702,156,CNGC2516
39,497007950435505152,-132.0647154346565,111.11430163572084,47.31031141670925,-17.548638617468704,-5.298553535085441,-5.869504963643001,156,FIELD
40,497648759556136064,-126.84868353214812,98.3369511515215,49.31743117468788,-19.23296233969711,-3.933442595629893,-5.855778887962962,156,FIELD
41,496385180177232896,-130.77769028335643,103.9622400006453,48.82466581139216,-18.10041017265455,-5.14540652734614,-6.109831255911082,156,FIELD
42,483495983322913408,-135.80652482847762,102.671096111192,42.71325632307501,-18.308274600566737,-4.683115886651451,-6.615419377693158,156,FIELD
43,481681514259066240,-130.54226480498156,90.94342998500338,53.230394004839525,-17.63791743568533,-5.086365435148108,-6.694936599720082,156,FIELD
44,480010394021904896,-136.29646462994347,89.47260114186699,45.28757714723348,-16.995449703119533,-5.281737018455847,-7.521817483923804,156,FIELD
45,482901177592552576,-136.976411438146,98.56966004872484,46.174646673632246,-18.01810559148144,-4.774712852783717,-7.521784449167413,156,FIELD
46,283127100308178688,-139.67234263934554,77.76458520861742,43.72589078823005,-17.28818718406489,-4.860068203349497,-5.954763676086682,156,CAPER
47,1114209422476719232,-120.03978120304788,98.42241657781064,67.66708808180822,-18.52187892175954,-4.770742324341841,-8.481530541481824,156,NOT FOUND IN DB
48,1107289302451003520,-115.42601113159212,84.60303667956525,56.891459452757175,-19.513174335895,-6.15126842580184,-9.01859422303755,156,NOT FOUND IN DB
49,547955638477371648,-129.61511915613056,140.71695329200273,54.11236071414748,-16.777755480354983,-4.552666220039722,-5.334217425024406,156,FIELD
50,501243853339926656,-127.4419257455167,117.51339032577246,48.04919050532791,-18.84695028688817,-4.06374530408562,-6.149629624950607,156,FIELD
51,543716888009723904,-130.5693736242759,129.16466493592918,48.68069053588797,-18.770120521064204,-4.219170165038258,-5.9106156046556855,156,FIELD
52,500381969364820480,-129.02296016297603,115.06042489138656,48.521848535530005,-18.241368626472475,-5.054648577117813,-6.174689060327742,156,FIELD
53,500371390863467008,-131.68154831645413,116.72380037194031,49.54923400187742,-17.482619118769204,-6.574064238004993,-4.366734772873249,156,FIELD
54,500350637582515328,-131.7995553733248,117.14928852795704,48.2605393040347,-19.04802784737319,-5.682862462323813,-7.563684153633364,156,CAPER
55,500048546762286336,-131.31291130653923,113.30813653637202,45.77980595678018,-16.055940543598965,-6.435655690759932,-6.898488081784087,156,APER
56,501134692451655808,-139.18501005694412,128.3825060295637,50.220127625752895,-17.197643453497967,-5.277452561380681,-7.458389996080603,156,FIELD
57,500108916823347200,-131.40548282241244,114.04733699142534,48.825095289087486,-20.39763266514605,-3.825987438825263,-8.13801965426386,156,FIELD
58,500151248019901184,-129.1773873519491,112.88953988525168,47.21744821016583,-18.71211076958995,-4.398556790396745,-5.782552596113625,156,FIELD
59,500123794588995328,-129.82702851696928,113.30509247810208,46.86408216027488,-17.06966770983133,-5.575537105137849,-6.446976083095453,156,FIELD
60,500082940861162240,-130.99170458852544,112.92607467845286,47.540109950473074,-17.59790396983597,-3.898772475417784,-4.198655549015518,156,FIELD
61,497024133872126464,-131.13413076896927,111.16741869552683,45.27605173940236,-17.883827183875745,-5.091324149208607,-6.145551473431013,156,FIELD
62,496630749227298816,-138.04218946854328,113.95253034226693,43.65967335443884,-18.77621585586749,-4.281732538275277,-6.036989017278131,156,FIELD
63,495689979591188480,-146.01176675138464,115.81454421248164,43.23021596431115,-18.56290357869991,-4.602787988348448,-5.495726454301382,156,FIELD
64,543090784856751744,-116.0912609068771,118.57476344319976,34.52579373977874,-15.937493041504473,-9.469902162548188,-7.35646900853895,156,FIELD
65,476282671649358336,-131.05107314835735,96.59799973746212,21.95288111842273,-18.082816140642823,-7.287589728395627,-5.5632202028405136,156,CERB
66,487313242876573696,-126.87120670476664,103.17418229403556,19.087185742721637,-19.52894075499907,-2.735004444183136,-3.401388114636819,156,VCG4S5
67,547798614471786240,-129.13735279793596,140.01660897560464,50.28424213078145,-17.511117484279513,-5.299823015060882,-5.417393538560318,156,FIELD
68,495349646381709696,-139.04113244488877,133.65995231164388,46.74629101973515,-17.72902612496877,-5.142984467992217,-5.723801190253219,156,FIELD
69,1103273611109925248,-124.42410611468138,81.16325378376403,70.93170622478442,-17.039845253915757,-5.022993452339262,-5.853229366940274,156,FIELD
