,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,5094463299099567104,-52.44538422997241,-34.62004638494801,-65.02432489380116,-8.19456577689129,-7.862716186240849,-9.76357625376786,165,NOT FOUND IN DB
1,5135372759514049920,-22.597443879684405,-6.934050467246134,-94.62825798733527,-5.388276048086233,-9.008328047950313,-7.388783710035274,165,NOT FOUND IN DB
2,5085742007230547072,-36.28040118862036,-29.34128054535105,-65.38587968128418,-5.5534189147537205,-8.759782286746177,-9.364575435318566,165,NOT FOUND IN DB
3,4898946732699449216,-48.02574220787742,-40.06718624329246,-54.32379620526069,-6.639810581584631,-7.826530704330301,-10.169510961609385,165,NOT FOUND IN DB
4,4877135514381674496,-50.40402799797535,-61.34840685619152,-57.065063354738136,-9.938081448479878,-7.9315726952525,-11.475005617264792,165,NOT FOUND IN DB
5,5510729742724547328,-18.944129854539547,-91.8931000491622,-22.030319708211547,-8.993069471308882,-6.525328905697853,-13.502039532661138,165,NOT FOUND IN DB
6,5571536824546951424,-31.288501278112285,-87.44982115460343,-43.1080308855509,-9.498839934870722,-8.054656317051853,-10.88128513540795,165,NOT FOUND IN DB
7,4870515762890371584,-43.63481765721359,-61.99991276706653,-76.46199391111567,-8.82350375585452,-7.580753939503952,-11.44243495221133,165,NOT FOUND IN DB
8,4876244635084845312,-54.44536627786225,-67.78336791930293,-58.10438510704482,-8.602244299760956,-10.362662742867563,-10.2213111478931,165,NOT FOUND IN DB
9,2974934459359484928,-63.69113461497471,-55.78135672627354,-55.91276895273454,-6.408416716412921,-9.42918186821576,-9.12134989085204,165,NOT FOUND IN DB
10,2906189796934504960,-54.43468056112938,-72.12484877813839,-55.206475583895845,-9.09511456626248,-8.882847474578922,-12.025902991719516,165,NOT FOUND IN DB
11,4872412630903056000,-57.19969294964665,-75.34148927710264,-87.98336524736087,-7.414814616502169,-10.74325040193066,-9.398299472316896,165,NOT FOUND IN DB
12,4872419949527254912,-57.88844605130015,-76.44081638837233,-89.97747389868871,-6.655335876865736,-10.916631935886432,-7.930508489428919,165,NOT FOUND IN DB
13,4894774464030159104,-80.7185440935684,-73.92570382374791,-89.76596689324604,-9.064154547733049,-10.75643540155961,-8.983257304827182,165,NOT FOUND IN DB
