,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,57171825802749952,-81.7013206246097,17.330084872922562,-45.85090015082205,-9.826432157747984,-6.416681305351913,-8.16761749389334,169,GRSCO
1,48167955146062720,-112.82030133101644,6.522227889230745,-43.138988508676746,-10.02188067544809,-10.2967050413975,-9.787272673855362,169,THEIA790
2,48167959442012672,-113.63291033102064,6.571847109198118,-43.45895827030196,-7.853672607681394,-9.4489441790975,-8.368535269625383,169,MUTAU
3,3314376204481063680,-110.91985776874438,2.980194324128494,-42.68004451770821,-12.698351100273474,-6.326458444012561,-9.309711286913103,169,ETAU
4,3313733471215153664,-107.30183011480204,1.4367428216577725,-41.670128558915806,-9.854194932196382,-9.448781681018122,-9.767382101273425,169,THEIA13
5,3312798641517031296,-110.68011553741088,-0.0834290207552802,-44.98406904318772,-14.00772339335041,-6.5016196925461145,-9.853695178834275,169,THEIA13
6,3297428126091875456,-99.55755478025073,-9.599295849274467,-58.42600177081206,-13.844523835309332,-8.52863250530842,-9.222097769716177,169,OPHSE
7,3271614616728614144,-85.75899273457273,-4.664318903260109,-69.04854500058501,-14.985094310499168,-6.593624852536069,-10.924663416541124,169,NOT FOUND IN DB
8,3392859619350454272,-115.40201294555142,-10.479943467952571,-35.20811463429639,-10.437755961719905,-4.662280333481935,-7.219134647863083,169,TAU
9,146488556940232064,-118.03334529628466,7.137875463909076,-31.75883980730587,-13.629356707821536,-6.075864821485861,-10.15991997629982,169,GRTAU
10,156379248150011520,-108.2799670945022,10.511625845133835,-11.171580401451315,-13.008194035971028,-7.812605191473541,-11.319168924591304,169,CEPFNS1
11,155859247867776512,-117.64918054017696,10.982909362752256,-14.656749132242773,-14.744025111356574,-6.368232323730212,-10.937577224458572,169,CEPFN
12,3412875541337814528,-120.35123272719638,3.763617544577598,-30.148576918525237,-12.81772827934386,-6.215976657904075,-9.484691100059576,169,TAU
13,3406664365793560320,-116.82494191674805,-4.615764369092848,-32.25723432214326,-9.107747117626191,-6.986108980426595,-9.467328774582658,169,TAU
14,3405561727429486592,-116.75594903458332,-7.976885111434623,-31.36405530842833,-11.906145155368312,-6.807461940530276,-9.11875772532441,169,TAU
15,3392806018157943040,-112.92969051029212,-11.584927774639503,-33.30319500440623,-13.431770260285116,-7.049128382744694,-9.924723430481896,169,HYA
16,3288149691064205312,-108.38556773534972,-22.893758998335795,-46.56033412970556,-9.647771755224651,-9.56998224914992,-7.31450461097685,169,OPHSE
17,53163659241318144,-109.65782300201214,16.780797356689384,-45.231951627559,-13.862989358537895,-5.654713548988632,-9.618536341261276,169,THEIA613
18,53092225348322816,-109.72170969327148,16.68470669686789,-45.49512236247632,-12.415418194152378,-6.2756872674552975,-8.472623225964293,169,THA
19,162271049925336320,-108.95507706346014,19.66833669257923,-37.90066827385378,-13.826215535260468,-6.036000329069749,-10.719145538080324,169,OH0
20,52288825942388352,-108.8744153041838,15.010906910628188,-45.69407033014746,-15.610472607021254,-5.701123344964141,-10.539483455164124,169,ABDMG
21,51884824140206720,-97.78325153087944,12.186156527434225,-42.67215985094066,-11.097417453470577,-6.635352500208599,-8.26354306404495,169,THEIA524
22,51914888911355776,-107.29982553237296,13.154059646913254,-46.00202625605557,-11.57954169262576,-7.098029065619681,-7.7689247178377405,169,PLE
23,46431658784058752,-108.70053948710915,9.77812437427507,-52.49191370480943,-11.512712364179611,-6.803093188530512,-8.66793474763368,169,OCT
24,49340897830486912,-113.4823116021882,11.60052497935552,-44.36895874208941,-10.254371727536668,-6.142826984584791,-8.193555684366563,169,TAU
25,48841131139979904,-112.39219122800756,10.565828355854318,-46.63936980989291,-14.05641385172888,-6.521758580433875,-9.720094702814723,169,GRTAUS1
26,38214767870942208,-98.18616665180107,10.267747926458725,-60.92464763394599,-12.484517737982156,-6.037019840284305,-6.172551871532484,169,GRSCO
27,166295842301421952,-131.71632344005542,30.8756577232327,-31.637711647192468,-12.693743518891548,-6.638873399146502,-11.045351089759071,169,THA
28,48327663505944704,-132.84558640959372,8.606038738649724,-48.49772020861966,-15.37947684742315,-5.835986741944724,-11.272063794249192,169,L1495
29,3410392015152613760,-128.96599420438204,1.7157963217957712,-43.848815881657295,-15.18148637134868,-6.689666722370037,-10.87460493937239,169,HYA
30,145049051404967680,-119.30218000976664,9.09274110518266,-38.43466821980335,-12.70507601321015,-6.12337134429707,-9.832503823332011,169,TAU
31,59435617164129280,-107.23295970905042,31.03440842090748,-69.12629866896984,-7.555130919137058,-11.336105468596324,-7.440302466992685,169,GRTAU
32,30745196970914176,-109.5389023470478,29.782556652747644,-86.1218957080143,-9.844713538837896,-6.205362545509104,-4.665974834705861,169,NOT FOUND IN DB
33,3412131206326748928,-137.67099512373068,0.0874744027577817,-33.07307243462989,-14.517831007245288,-6.361914176779415,-10.43646393470539,169,TAUOR2
34,3411412744196709632,-120.41659815846084,5.09415062487997,-36.04317264807516,-16.24655984124036,-5.601198929650108,-10.072616232080785,169,THEIA916
35,3406444051151221504,-133.8291484603784,-6.216255357734489,-39.64595640834901,-13.761932387217124,-6.933372912079546,-10.615439650323818,169,HYA
36,3308064389262966016,-134.41191204397376,-12.20958185663488,-51.01164466011016,-14.287684124893737,-7.797328510789688,-8.039932664033216,169,OPHSE
37,3393910438931818496,-131.30666115911075,-15.917789924643303,-30.57282555740564,-11.9448752336976,-7.790017595515943,-8.204319140608584,169,FORH
38,3393955523204696832,-131.52351697392226,-15.872599474475331,-30.92044504641017,-13.708138504541242,-7.207169027716946,-9.138804391678471,169,FORH
39,3295148597969036544,-135.40285134353098,-20.84286303859588,-43.63226654582213,-15.399853160526831,-5.517162763493239,-9.115246895586882,169,OPHSE
40,3290666232660847488,-118.14033100938758,-25.644874840381934,-37.10939054197535,-11.160298398209571,-5.477208367346764,-8.174891778041644,169,ASCC16
41,3292289627219629824,-115.2952061930072,-19.379965878267345,-50.59909697845208,-12.410745264247655,-7.294800785508664,-7.435717245362918,169,OPHSE
42,3240664841876088960,-132.8811563969399,-37.544330475902335,-46.58377268295738,-13.482466851610198,-8.087839907436564,-8.357190885385421,169,THEIA13
43,3387779635109651072,-127.96118620582814,-23.978407571271187,-31.703274485529796,-16.76019966167687,-5.802636045333408,-10.578802597562886,169,NOT FOUND IN DB
44,3240820354051952000,-123.32605824225368,-33.99587969410585,-41.28234560471411,-13.097478714541031,-7.813730281050633,-7.777295917543648,169,GRSCO
45,3333604081575655680,-120.1907740413302,-38.545265421725766,-28.57758349820424,-12.271321918035364,-7.770778790162162,-9.105595021632482,169,GRSCO
46,3221936173125954432,-113.54855197894332,-46.254588624732015,-39.33381681939912,-12.655412904643269,-8.143961717264458,-8.636690660485137,169,THEIA676
47,3305423907791794560,-132.83373181158035,3.149384291071184,-70.07138082289283,-8.584182647933867,-10.939276093570657,-10.369974580679369,169,GRSCO
48,164058443515179776,-140.7604692038807,32.482432727567904,-43.422642040953,-13.56860914774887,-7.061242628882818,-11.770296277886656,169,CEPFN
49,51494531872919040,-121.89984436024191,19.169830471997344,-54.71380508125926,-13.92626057678154,-6.570282240611014,-6.615801082238596,169,GRSCO
50,52377989464531072,-116.30334144280518,13.57138668443912,-46.3525626924512,-11.992882815040932,-6.064308259627895,-8.87268024856179,169,PLE
51,46408397241190400,-124.39233555372022,10.167584279267796,-59.88256928256523,-5.855907452578326,-11.28299335870442,-8.384410720904857,169,VCG4
52,48503035610185984,-136.83573029413097,12.042374103587072,-59.41509015208318,-8.953622189652965,-11.482424525235944,-8.92162210303306,169,SIC2391
53,37150921652142336,-120.61365005155346,8.580785079655403,-72.19191224686539,-11.467952185277536,-5.283787289790418,-5.571169728245856,169,PLE
54,69511473001743232,-124.8858651044693,38.46326616346594,-57.19067778530548,-8.612051671210626,-11.05319577138377,-9.434401063535889,169,NGC6475
55,67547573437331328,-151.89004032900456,37.44298139186423,-56.49361687244899,-13.519004820093016,-6.63385454195751,-10.330855142120996,169,NGC6475
56,3291415240597817600,-156.42735199290925,-26.189705577209303,-59.20713965663728,-15.001469688907893,-7.652139476227267,-9.114530392232098,169,GRSCO
57,3210330651798830848,-144.83710934761964,-71.3476557580822,-67.74034007925215,-12.603141482105045,-7.841245716495566,-7.587640332397709,169,THEIA1096
58,3015029452238771072,-128.6039438852259,-76.17504721951987,-62.04463403996043,-12.898915384554146,-8.747596230103634,-7.326594318693135,169,THEIA97
59,3305423907791794560,-132.83373181158035,3.149384291071184,-70.07138082289283,-8.584182647933867,-10.939276093570657,-10.369974580679369,169,GRSCO
60,164058443515179776,-140.7604692038807,32.482432727567904,-43.422642040953,-13.56860914774887,-7.061242628882818,-11.770296277886656,169,CEPFN
61,51453162747983872,-147.20111803957712,22.913357915791263,-67.00234887368903,-8.92678293480282,-12.798869692454804,-7.581015110555727,169,GRSCO
