,SOURCE_ID,X,Y,Z,U,V,W,Group,BEST_HYP
0,6457511783696093696,60.56711099869452,-21.601416836456927,-51.94466948909229,-10.706678930086216,-20.856435887081297,-14.50174093358805,114,NOT FOUND IN DB
1,6382470596136343552,51.47447731912912,-50.47395582624309,-62.64845844582221,-11.04791867459811,-19.671003729356077,-13.31319756012124,114,NOT FOUND IN DB
2,6612802197502007808,62.394267392526,15.309136559186625,-83.5286330200917,-12.435128511655048,-19.726557319805217,-12.39664064529218,114,NOT FOUND IN DB
3,6457321289010066688,91.7873828106758,-35.29144731544695,-76.9960952648411,-10.010573005993743,-20.80406172177208,-14.753931338883636,114,NOT FOUND IN DB
4,6462556514842678784,81.64745820779439,-23.150928960493943,-90.78005124524628,-10.003519668603888,-19.681557316721506,-13.907387599707896,114,NOT FOUND IN DB
5,6562713605996567424,83.0911107106145,-13.911040495181844,-92.56389311090096,-9.825869475357926,-19.35642795143394,-14.124066529442352,114,NOT FOUND IN DB
6,6562696185610489984,83.07177020562065,-14.363701095096998,-93.10573693763386,-9.693669389300265,-19.34774325652048,-14.1989191992953,114,NOT FOUND IN DB
7,6564049340827006976,87.77136495175336,-14.916407718653325,-104.55885972602,-7.932685007405424,-19.64985028564785,-15.06558109203242,114,NOT FOUND IN DB
8,6561054271152956928,94.49742132794708,-17.540376720153393,-116.76713919013548,-11.398416532578445,-21.67764656294172,-15.158649291807116,114,NOT FOUND IN DB
9,6453146378936507264,98.5340741337716,-44.71524676544649,-96.68177902339583,-10.4808255309413,-19.90538798859049,-15.234397740387813,114,NOT FOUND IN DB
10,6561054271152956928,94.49742132794708,-17.540376720153393,-116.76713919013548,-11.398416532578445,-21.67764656294172,-15.158649291807116,114,NOT FOUND IN DB
